wl;Ed_20;Ed_80;Ed_200
796;5.71497169498234e-05;0.000126112624918515;7.35799804873345e-05
797;5.4607578213379e-05;0.00012310992049637;8.32786937698929e-05
798;6.11533608780607e-05;0.000119327968000247;9.50616176832666e-05
799;6.49646987097291e-05;0.000129471579959523;0.000101387134579236
800;6.78297810045682e-05;0.000137134039663953;0.000111189051615772
801;7.24286891975747e-05;0.000128094331921234;0.000132623287671699
802;8.28814366301407e-05;0.000133121418830738;0.000146459168392532
803;0.000102665733757827;0.000153836038996987;0.000169710062024117
804;0.000140516558523254;0.000179559274207719;0.000258496648244476
805;0.000156845212329836;0.000192143342796557;0.000308903135085743
806;0.000170548378920942;0.000213493092798252;0.000345468438783035
807;0.00028369209955776;0.000319212222186194;0.000539389390759438
808;0.000700545729882409;0.000717475220501242;0.00138461386826683
809;0.00159516236550268;0.0015887654826961;0.00331945246783215
810;0.00240698776228939;0.00236587892646544;0.00517733915493667
811;0.00276333134275634;0.00269597848637019;0.00609278041801752
812;0.00207889247990741;0.00204938609410276;0.00462413984731178
813;0.00113207831241769;0.00114496301591039;0.00252288730372177
814;0.000385903785193916;0.000418553655206851;0.000833767648636527
815;0.000107030839208085;0.000150983098004457;0.000212421279627662
816;0.000141510671120939;0.000189405937784352;0.000299685229966619
817;0.00025688346215979;0.000301869136164391;0.000550646542112895
818;0.000364384162653539;0.000395026492526404;0.000755346955898653
819;0.000400399584223163;0.000412803442042762;0.000796350065983184
820;0.000309323273056203;0.000321525816490898;0.000632465865145084
821;0.000188329247684228;0.00020711471770328;0.000387728881447323
822;0.000103523343572417;0.000130025236656632;0.000177942829624376
823;0.000101156921745697;0.000138596887087309;0.000219147639483014
824;0.00016192028612077;0.000204366626043142;0.000405109035407121
825;0.000251554604598841;0.000281955733330825;0.000566496179050227
826;0.000368323502573585;0.000385705385964691;0.000785155630895396
827;0.000492451247735687;0.000497988601108173;0.0010450190958289
828;0.000595799922821202;0.000579974501662576;0.00129691459881912
829;0.000627691839400896;0.000605008128169574;0.00140976320360782
830;0.000558919574349256;0.000552960955785666;0.00129505655098387
831;0.000406274966141006;0.000406812953559893;0.000909099473941289
832;0.000227552220055508;0.00023531164880242;0.000465769834385744
833;9.46274867607465e-05;0.000130166280762894;0.000250480759560155
834;2.83688929519888e-05;7.96358718320602e-05;0.000130097874517399
835;2.22115040157368e-05;6.92628823896756e-05;7.57563023502333e-05
836;2.99619392014684e-05;5.44162869559586e-05;9.73867236759093e-05
837;3.98682056388811e-05;5.22856162563321e-05;0.000113467234828469
838;4.36388914962958e-05;6.81016374755601e-05;8.14935031346179e-05
839;5.24221201579374e-05;8.26711488313732e-05;6.71334645314392e-05
840;6.53977246701063e-05;8.87385641373673e-05;8.55658939724745e-05
841;8.00122107629755e-05;8.02147314634458e-05;0.000146848541148191
842;7.74065388099116e-05;7.89122486733651e-05;0.000169100119972275
843;6.01135097804475e-05;8.3966456543281e-05;0.000141813682640945
844;5.33316469277652e-05;7.07191771429862e-05;0.000109308635825266
845;4.78292662779647e-05;6.04461339727399e-05;8.18617431312738e-05
846;4.15488747365201e-05;6.5235481833016e-05;7.36467801397892e-05
847;5.24838293132817e-05;7.89390293602092e-05;0.00012006233435486
848;7.36069210155598e-05;9.41778729075402e-05;0.000186735544615524
849;9.23356376991719e-05;0.000101821798101985;0.000220972532605604
850;0.000104029962354633;0.000113518798886398;0.000228081100615353
851;0.00010497232901429;0.000125452303744997;0.000218099918391452
852;9.14088116527675e-05;0.000119877001468377;0.000229814028970393
853;6.90844896280759e-05;9.39414494013769e-05;0.000209215930235932
854;4.47793850689153e-05;5.30465709019988e-05;0.000133870921696515
855;3.52147200209042e-05;4.07357905693583e-05;6.27021858217137e-05
856;3.43704656194481e-05;4.5903054763235e-05;8.89573989679472e-06
857;3.10201753384043e-05;4.57944559180031e-05;-2.0902382463308e-05
858;2.0552942557302e-05;4.06605988471072e-05;2.16730622706464e-05
859;7.49581671473095e-06;3.4157467806701e-05;0.000103844107108175
860;9.7094471152292e-06;4.12133734701345e-05;9.25345928286227e-05
861;2.09108980301312e-05;4.62055724807036e-05;5.67122067222814e-05
862;3.47217885122629e-05;4.20129914055438e-05;3.20469562190257e-05
863;3.49884012834466e-05;3.98322335860858e-05;-9.76443286595112e-08
864;2.63156239868492e-05;4.17362462577278e-05;-2.04001965574282e-05
865;1.74885225205277e-05;4.85783587411514e-05;-4.03299162776558e-06
866;1.77162967208532e-05;4.49134697461818e-05;1.12674536480554e-05
867;2.42307156194309e-05;3.4117998227415e-05;1.88715267887418e-05
868;1.97262626977085e-05;3.7806960262875e-05;2.45135582170624e-05
869;1.66607926206364e-05;4.4749196658487e-05;6.21943271855374e-05
870;2.16786799992751e-05;5.09559801928058e-05;0.000134521629219414
871;2.69779580912304e-05;5.82521829433123e-05;0.000132331464834622
872;6.14006271308058e-05;9.06525356196058e-05;0.000162533116521245
873;0.000158287505319404;0.000175095448813605;0.000361488024727971
874;0.000297314077843197;0.000292087174461902;0.000660800356193842
875;0.000443366339357074;0.000415431192378578;0.000977052910892426
876;0.000526923943880099;0.000499447343675684;0.00114801234995121
877;0.000572517433266379;0.000542530602935251;0.00125020172298285
878;0.000580657098461233;0.000537292836816686;0.0012883369816495
879;0.000514466161814876;0.00046706388109115;0.00114811494842734
880;0.000391809186618673;0.000357512545183838;0.000856556600019535
881;0.000239034158666369;0.000240274801584755;0.000468866768578619
882;0.000107101139048063;0.000148895622795542;0.000240270913628149
883;2.16513463378732e-05;9.15420810274562e-05;0.000175072669351885
884;7.86859499245229e-06;6.23801411750305e-05;0.000114813468804638
885;1.84991966231294e-05;4.4960403768144e-05;0.00010149553921038
886;3.76329975590813e-05;4.01808509809005e-05;0.000143490356948284
887;8.81736320388503e-05;8.61687174144279e-05;0.000241907668169397
888;0.000168559265480914;0.000168816454552455;0.000370907281541402
889;0.000272191814289487;0.000268378579485124;0.000506601229226762
890;0.000357333471939694;0.000347217341369904;0.000683589406561572
891;0.000416008191644931;0.000395999361720902;0.000843983736590167
892;0.000455571639319554;0.000416889376735933;0.00085408071360362
893;0.000466968982236706;0.000418907238420618;0.00087827083265169
894;0.000441481888755169;0.000401530280316457;0.000922914000825902
895;0.000356168663501906;0.000347882023497193;0.000773834790110433
896;0.000252619552168371;0.000266732060111685;0.000551046666812032
897;0.000165708665217456;0.000171220248715766;0.000362515412986892
898;7.77311287711652e-05;0.000100058514722586;0.000212934737538965
899;1.12477039827512e-05;5.6547298716204e-05;0.000104407913272241
900;6.98793926646116e-06;3.15949154042311e-05;2.85862104122928e-05
901;1.91452139527929e-05;2.82792352114065e-05;8.47406881791743e-06
902;2.69484074607462e-05;3.83414049619143e-05;3.08379231612738e-05
903;1.33625100863367e-05;3.45959281016997e-05;3.42158699136409e-05
904;6.3809199755619e-06;3.38710540579578e-05;2.19018353198852e-05
905;2.00676531362917e-05;4.40636385959137e-05;5.077754631404e-06
906;1.71155174866883e-05;4.19615243651161e-05;5.13518559373545e-05
907;7.71190546815287e-06;3.28429009152448e-05;0.000117804811395619
908;1.25696069667686e-05;2.8278137486135e-05;0.00013267366886989
909;2.3714508196407e-05;2.21990637250045e-05;0.000115375882799195
910;3.44603444383331e-05;1.73459892848519e-05;8.16402279662333e-05
911;3.1507374157701e-05;2.57715743551465e-05;6.38524699951072e-05
912;2.15205466810505e-05;3.46082087657398e-05;6.03035528475263e-05
913;9.44245532170809e-06;3.60747657247147e-05;6.87068002436839e-05
914;1.42766405140677e-06;2.41057768388128e-05;7.42597598783777e-05
915;1.41144294861666e-06;1.75690554591773e-05;7.93126790023535e-05
916;1.21535754322512e-05;3.57179891746271e-05;8.75846224941736e-05
917;2.37900063624752e-05;3.352590133589e-05;8.49880587464384e-05
918;2.94661254178989e-05;1.63061366577933e-05;8.00448060263727e-05
919;1.74498710129984e-05;2.20396710136076e-05;0.000107562539139485
920;1.30035813845484e-05;2.34284172826636e-05;8.84268776798768e-05
921;2.13749395074045e-05;1.62949368919555e-05;2.75914954898727e-05
922;1.84005388083478e-05;2.58872305358868e-05;0.000100556046791505
923;1.72408808414704e-05;3.61481657122978e-05;0.000122462152185255
924;2.81496222096783e-05;3.37786569043662e-05;-3.45781561141504e-05
925;3.25353470342678e-05;3.47431732039303e-05;1.91738130032962e-05
926;3.03254713334893e-05;3.75909007353453e-05;0.000157387464436279
927;2.6818239623718e-05;3.57207186380039e-05;3.76283880868537e-05
928;2.77003374361073e-05;2.48550673682506e-05;2.04042062597574e-05
929;2.9498980604804e-05;1.05395440044693e-05;0.000135483649699755
930;1.17300777167438e-05;1.50404807430301e-05;0.000116867288701127
931;-2.84457576916886e-06;3.16139830755078e-05;1.83173373258649e-05
932;-2.56641147890673e-06;5.01001205906912e-05;-9.80436650352995e-05
933;-9.26338173719128e-06;3.26871520846778e-05;-5.62059222069645e-05
934;-1.48819094316515e-05;1.12084990948218e-05;7.02608490423379e-05
935;-6.6568034479955e-06;3.00460259676716e-05;0.000156830356450429
936;4.33007249625925e-06;2.81314943127328e-05;0.000147343160044891
937;1.40104301944633e-05;8.84244751117227e-06;7.37303121380151e-05
938;2.20362941946784e-05;2.04674313492848e-05;7.1280485904035e-05
939;1.3290814801853e-05;3.28899212483285e-05;7.46184719827697e-05
940;-1.29759043924711e-05;3.83574495813523e-05;6.37664782456997e-05
941;-3.30379052124017e-05;5.99068489259556e-05;5.57721513129731e-05
942;-2.99672045344962e-05;7.15911194892343e-05;4.82087717498377e-05
943;4.79455726192004e-06;5.22509252766914e-05;3.86808082884542e-05
944;1.56881999617451e-05;3.96694232563052e-05;2.45127531867943e-05
945;6.89115432390085e-06;3.34608576070683e-05;3.02232250445868e-05
946;5.06884454368006e-06;1.91038199875743e-05;0.000104171155978464
947;6.91569231146736e-06;3.02130376131487e-05;0.000105771060075876
948;7.88632934787821e-06;5.64628533614716e-05;3.35806350154989e-05
949;-9.58741922112434e-06;2.24414391525966e-05;4.30520024503093e-05
950;-2.17696449608603e-05;2.99455275304758e-06;6.57146978062146e-05
951;-1.50204344075896e-05;3.27546334150851e-05;6.23931446418212e-05
952;2.48697486760739e-06;3.55907773233701e-05;4.69952228882663e-05
953;1.61463348463636e-05;2.18139679734462e-05;3.89943873443712e-05
954;1.04204162942118e-05;1.40202865197374e-05;5.83967169074661e-05
955;4.57946513279037e-06;2.14618836238938e-05;4.71842257153844e-05
956;-1.0666526703142e-06;3.63630115054932e-05;3.1392169234212e-05
957;-2.04451671746597e-05;3.16913202340087e-05;0.000112852341474743
958;-1.70361386614588e-05;3.03683950999249e-05;0.000170625661298873
959;1.26262776303237e-05;3.92071599471433e-05;0.000173707831800885
960;2.49997725004814e-05;5.64814715997448e-05;0.000201091242586975
961;1.25180582543657e-05;4.81522187394638e-05;0.000194217302569829
962;-1.96354813809787e-05;-1.06472862725339e-06;0.00012019081820279
963;1.5202554665764e-05;5.97935406836026e-06;9.2103882684584e-05
964;5.62145851870639e-05;3.6864584688488e-05;0.000124567290501495
965;-5.22150770861408e-06;2.16794505153508e-05;0.00021076599138369
966;-1.44090943918697e-05;5.46233299225164e-06;0.000281595693176406
967;3.10595141035608e-05;9.3053265795406e-06;0.000290298707290085
968;1.00609729405231e-05;7.0852418551227e-05;0.00014759254366656
969;1.1651030979116e-05;9.004346299179e-05;0.000103774474812772
970;5.71352116181849e-05;4.04891898356783e-05;0.000223742926580757
971;5.33436629238831e-05;3.50833029943165e-05;0.000205459853312161
972;3.17618744835143e-05;5.69996691776731e-05;0.000158711417206719
973;2.82540154578358e-05;8.14469926191414e-05;0.000196714426251808
974;5.05734917840868e-05;8.96025817426451e-05;0.000246575694510573
975;7.47156765083873e-05;8.22859104209542e-05;0.000249777061116687
976;5.5136779595851e-05;6.81419105469017e-05;0.000119301364433454
977;4.96818069342593e-05;7.84642531534992e-05;0.000175185444760134
978;5.88290232006755e-05;0.000102768554573708;0.000374860684614972
979;1.99210303977477e-05;7.39131144312221e-05;0.000251371327906267
980;1.894455287823e-05;3.43640447759485e-05;0.000104311268464012
981;7.74514458037745e-05;8.77397230518156e-06;8.52972134964535e-05
982;5.80599866490247e-05;4.06922730954546e-06;0.000131651211949649
983;4.8904972903513e-06;7.2877521717738e-07;0.000188481339535066
984;-2.44749759680867e-05;-1.88918642344105e-05;0.000203071350574133
985;-3.67113095929744e-05;-1.38778424925776e-05;0.000207342152621211
986;-2.89854447177243e-05;1.99328932438408e-05;0.000177122356575208
987;4.37625052136441e-06;7.79320637606368e-05;5.25488524411307e-05
988;1.1237745783025e-05;9.49344604935308e-05;2.6150715295888e-05
989;-1.38397107700914e-05;6.81685368659283e-05;0.000113937793654759
990;-3.13659989889154e-05;6.86137116315657e-05;0.000158997542735428
991;-2.39725810131196e-05;6.27700357030542e-05;0.000140330928667869
992;1.17161582549268e-05;3.66952937177815e-05;7.35348666936155e-05
993;3.53143148553954e-05;9.17382373271128e-06;0.000156831244146811
994;3.90934266137579e-05;4.81868339805045e-06;0.000170027235751461
995;2.13882543657458e-05;3.9070833628931e-05;-8.90408021613275e-05
996;6.33860367654406e-06;-1.64603378191079e-06;-4.89296545109296e-05
997;7.83158223173644e-07;-5.6953401333616e-05;0.000215477860390781
998;6.75920937052503e-06;2.86214177356967e-05;0.000361333562311484
999;1.15845377135419e-05;0.000100563103320349;0.00031997407029294
1000;2.28506252692065e-05;0.000122209081743407;0.000152521893399012
1001;8.42194803977297e-05;0.000136773290006464;0.00015669347996518
1002;0.000127003407952434;0.000134481751221773;0.000323339707685593
1003;0.000127654459280899;0.000129268830173464;0.000588720331091964
1004;0.000163441703129091;0.000212187676332051;0.000613839054205176
1005;0.000236031963409456;0.000316157811123031;0.000587341272586553
1006;0.000332754765323355;0.000372964349288264;0.000712889093083914
1007;0.000368020671049288;0.000458028008870695;0.000849076348851657
1008;0.000367072105599371;0.00054804719578718;0.00092697520728008
1009;0.000400009324896131;0.000584853147061171;0.000860329742040658
1010;0.000526863402029815;0.000559571551054763;0.00115038534331038
1011;0.000686034677256158;0.000523217248718771;0.00168646330742444
1012;0.000619391542788439;0.000646914077892155;0.00167250222571612
1013;0.000576776137190109;0.0007532774779319;0.0015321414959214
1014;0.000646049662062872;0.000766460741373266;0.00145899616397346
1015;0.000663625004681929;0.000749741035308404;0.00142504094811039
1016;0.000675848934693636;0.000701014554918012;0.00148921650239423
1017;0.000713504227238119;0.00061857044996444;0.00164731104570693
1018;0.000636578468299079;0.000490504344144224;0.0014402196583445
1019;0.000517180907498081;0.000426054423492231;0.00113575136031275
1020;0.000488567711029561;0.000574057871309373;0.00121758090355158
1021;0.000476487813627767;0.000619432855496803;0.00121707552812779
1022;0.000424285403923384;0.000517281729073597;0.00101403914559487
1023;0.000213871191560142;0.000368407897980342;0.000579930694368473
1024;6.95495677329842e-05;0.000248968292801959;0.000200630231882368
1025;5.77319702132755e-05;0.0001921983439781;4.08048349168697e-05
1026;8.06857207138635e-05;0.000166561335877891;0.000292011394776471
1027;4.22064725874351e-05;0.000145039020592971;0.000283973127320271
1028;-8.65001911351072e-05;0.000107212576227499;-0.00026235133092433
1029;-4.1232172583104e-05;4.62719779388344e-05;-2.9362413815987e-05
1030;3.64446858485259e-05;8.10882933494413e-06;0.000465251308704585
1031;-3.77197148486708e-05;4.35216246327151e-05;0.000461289779132971
1032;-3.57919564322643e-05;0.000114629317672646;0.000143106869767917
1033;3.42497229669668e-05;0.000171987072757284;-6.41195826660686e-05
1034;7.71089169289031e-05;0.000138208921411257;0.000625729448441393
1035;-4.11962738811673e-05;0.000111051657947044;0.000837716024608587
1036;-0.000245197639608365;0.00011457596657062;0.000366744686429478
1037;-0.000138114419922825;0.000124278691551555;-7.45069791239562e-05
1038;-1.96961198669353e-05;0.000130021989424485;-5.08828279458724e-05
1039;-6.70930667022606e-06;0.000124906330486799;0.000459581277625206
1040;6.40992752116672e-05;9.76667638163417e-05;0.000312580724202462
1041;0.000144776717369404;0.000117322392180533;8.41338128190317e-05
1042;0.000183875920936941;0.000218300704393612;0.000265142453795787
1043;0.000146142450542752;0.000210395347037914;0.000390344632221753
1044;9.47565734544118e-05;0.000132894505819327;0.000464938395679614
1045;0.00011767776393954;8.17602507624371e-05;0.000584640800922986
1046;9.22559752936125e-05;0.000166780091746927;0.00108601540019301
1047;3.2443401302627e-05;0.000286874081649689;0.00149762778250714
1048;3.04278518844465e-05;0.000148475282952557;0.000538078496250353
1049;4.9378780693296e-05;5.07852038830458e-05;0.000353665383458411
1050;4.66705650876173e-05;6.31830696936176e-05;0.00114352980884538
1051;-0.000107771228895003;5.81280147295537e-05;0.00095814991694886
1052;-0.000151627717364889;0.000107751038642185;0.000539148920450607
1053;-1.17218458716997e-05;0.000217598720067431;0.000288968880889038
1054;-6.33238883434961e-05;0.000239453670724029;0.000181917443107924
1055;-0.00021624081912286;0.000200863549169615;0.000486000877121828
1056;-0.000342905784370021;0.000141950964493339;0.00130604886168138
1057;-0.00026261429262813;0.000100018222535984;0.00179557577175064
1058;-7.96407881574832e-05;9.44676803379193e-05;0.00159010913459158
1059;1.86636002029887e-05;0.000135022853179311;0.000467281068723501
1060;4.99483465118533e-05;9.63638089261907e-05;-0.000371846579311406
1061;5.31146957058295e-06;1.68618285886126e-05;-0.000409843332838026
1062;-0.000135826786522406;3.70769194987938e-05;0.000802356698974867
1063;-0.000170463463571086;0.000223550145722852;0.00164146650493294
1064;-7.56600762996325e-05;0.000455356173392409;0.00152343131872553
1065;-3.11833501649908e-05;0.000233002880926705;0.000428043360415734
1066;3.11370365526259e-05;3.0233452106106e-05;-0.000157518906124095
1067;0.000127934452711055;5.08706651863876e-05;0.000283501499415037
1068;0.000220666934159013;0.000115255677464772;0.000356888081070633
1069;0.000199279353070214;8.30160926570238e-05;0.000215278077642416
1070;2.30452094356128e-05;-7.74640822337149e-05;6.33056903859273e-05
1071;-1.33826612625076e-05;0.000200854475626369;0.000123992520560577
1072;7.21296453897123e-05;0.000479108051155285;0.000369867910905131
1073;0.000190388618750795;0.000203981170481644;0.000724960111767014
1074;8.24443258683122e-05;9.79871122475377e-05;0.00134547458844923
1075;-0.000182813803469726;0.000218425641222081;0.00176254291736588
